collect_date,n_sgtf,n_all,perc_sgtf,d
2021-11-29,2,362,0.5524861878453038,1
2021-11-30,1,260,0.38461538461538464,2
2021-12-01,1,180,0.5555555555555556,3
2021-12-06,9,256,3.515625,8
2021-12-07,14,171,8.187134502923977,9
2021-12-08,27,219,12.32876712328767,10
2021-12-09,14,104,13.461538461538462,11
2021-12-10,42,209,20.095693779904305,12
2021-12-11,23,134,17.16417910447761,13
2021-12-12,4,14,28.57142857142857,14
